State,Year,Industry,Count
Unknown,2021,[Total],10906
Utah,2021,Depository Institution,32879
Utah,2021,Insurance Company,26
Utah,2021,Loan or Finance Company,24855
Utah,2021,Money Services Business (MSB),4793
Utah,2021,Other,19520
Utah,2021,Securities/Futures,84
Utah,2021,[Total],82157
Vermont,2021,Depository Institution,1504
Vermont,2021,Insurance Company,17
Vermont,2021,Money Services Business (MSB),777
Vermont,2021,Other,5
Vermont,2021,Securities/Futures,15
Vermont,2021,[Total],2318
Virgin Islands,2021,Depository Institution,546
Virgin Islands,2021,Money Services Business (MSB),2419
Virgin Islands,2021,Other,1
Virgin Islands,2021,[Total],2966
Virginia,2021,Casino/Card Club - Card Club,1
Virginia,2021,Casino/Card Club - Other Casino/Card Club,28
Virginia,2021,Depository Institution,104170
Virginia,2021,Housing Government Sponsored Enterprise GSE,21
Virginia,2021,Insurance Company,6
Virginia,2021,Loan or Finance Company,97
Virginia,2021,Money Services Business (MSB),24142
Virginia,2021,Other,236
Virginia,2021,Securities/Futures,1589
Virginia,2021,[Total],130290
Washington,2021,Casino/Card Club - Card Club,5
Washington,2021,Casino/Card Club - Other Casino/Card Club,1
Washington,2021,Casino/Card Club - State Licensed Casino,42
Washington,2021,Casino/Card Club - Tribal Authorized Casino,655
Washington,2021,Depository Institution,24890
Washington,2021,Housing Government Sponsored Enterprise GSE,3
Washington,2021,Insurance Company,50
Washington,2021,Loan or Finance Company,23
Washington,2021,Money Services Business (MSB),24371
Washington,2021,Other,104
Washington,2021,Securities/Futures,120
Washington,2021,[Total],50264
West Virginia,2021,Casino/Card Club - State Licensed Casino,286
West Virginia,2021,Depository Institution,9004
West Virginia,2021,Insurance Company,4
West Virginia,2021,Money Services Business (MSB),2197
West Virginia,2021,Other,5
West Virginia,2021,Securities/Futures,7
West Virginia,2021,[Total],11503
Wisconsin,2021,Casino/Card Club - State Licensed Casino,1
Wisconsin,2021,Casino/Card Club - Tribal Authorized Casino,117
Wisconsin,2021,Depository Institution,16911
Wisconsin,2021,Insurance Company,74
Wisconsin,2021,Loan or Finance Company,49
Wisconsin,2021,Money Services Business (MSB),6111
Wisconsin,2021,Other,174
Wisconsin,2021,Securities/Futures,120
Wisconsin,2021,[Total],23557
Wyoming,2021,Casino/Card Club - Tribal Authorized Casino,6
Wyoming,2021,Depository Institution,1152
Wyoming,2021,Insurance Company,7
Wyoming,2021,Loan or Finance Company,2
Wyoming,2021,Money Services Business (MSB),1020
Wyoming,2021,Other,4
Wyoming,2021,Securities/Futures,8
Wyoming,2021,[Total],2199
Alabama,2022,Casino/Card Club - Card Club,3
Alabama,2022,Casino/Card Club - Tribal Authorized Casino,174
Alabama,2022,Depository Institution,31073
Alabama,2022,Insurance Company,231
Alabama,2022,Loan or Finance Company,21
Alabama,2022,Money Services Business (MSB),11657
Alabama,2022,Other,85
Alabama,2022,Securities/Futures,67
Alabama,2022,[Total],43311
Alaska,2022,Depository Institution,2978
Alaska,2022,Housing Government Sponsored Enterprise GSE,1
Alaska,2022,Insurance Company,8
Alaska,2022,Loan or Finance Company,5
Alaska,2022,Money Services Business (MSB),2194
Alaska,2022,Other,15
Alaska,2022,Securities/Futures,8
Alaska,2022,[Total],5209
American Samoa,2022,Depository Institution,4
American Samoa,2022,Money Services Business (MSB),253
American Samoa,2022,Other,2
American Samoa,2022,[Total],259
APO / DPO / FPO,2022,Depository Institution,496
APO / DPO / FPO,2022,Money Services Business (MSB),446
APO / DPO / FPO,2022,Securities/Futures,5
APO / DPO / FPO,2022,[Total],947
Arizona,2022,Casino/Card Club - State Licensed Casino,9
Arizona,2022,Casino/Card Club - Tribal Authorized Casino,450
Arizona,2022,Depository Institution,26196
Arizona,2022,Housing Government Sponsored Enterprise GSE,2
Arizona,2022,Insurance Company,57
Arizona,2022,Loan or Finance Company,1856
Arizona,2022,Money Services Business (MSB),20463
Arizona,2022,Other,521
Arizona,2022,Securities/Futures,701
Arizona,2022,[Total],50255
Arkansas,2022,Casino/Card Club - State Licensed Casino,75
Arkansas,2022,Casino/Card Club - Tribal Authorized Casino,4
Arkansas,2022,Depository Institution,9792
Arkansas,2022,Housing Government Sponsored Enterprise GSE,1
Arkansas,2022,Insurance Company,88
Arkansas,2022,Loan or Finance Company,13
Arkansas,2022,Money Services Business (MSB),11828
Arkansas,2022,Other,69
Arkansas,2022,Securities/Futures,68
Arkansas,2022,[Total],21938
California,2022,Casino/Card Club - Card Club,1701
California,2022,Casino/Card Club - Other Casino/Card Club,10
California,2022,Casino/Card Club - State Licensed Casino,104
California,2022,Casino/Card Club - Tribal Authorized Casino,4328
California,2022,Depository Institution,275518
California,2022,Housing Government Sponsored Enterprise GSE,1
California,2022,Insurance Company,131
California,2022,Loan or Finance Company,14208
California,2022,Money Services Business (MSB),507239
California,2022,Other,3762
California,2022,Securities/Futures,29003
California,2022,[Total],836005
Colorado,2022,Casino/Card Club - Other Casino/Card Club,1
Colorado,2022,Casino/Card Club - State Licensed Casino,675
Colorado,2022,Casino/Card Club - Tribal Authorized Casino,2
Colorado,2022,Depository Institution,17985
Colorado,2022,Insurance Company,21
Colorado,2022,Loan or Finance Company,123
Colorado,2022,Money Services Business (MSB),120879
Colorado,2022,Other,688
Colorado,2022,Securities/Futures,918
Colorado,2022,[Total],141292
Connecticut,2022,Casino/Card Club - Other Casino/Card Club,4
Connecticut,2022,Casino/Card Club - State Licensed Casino,5
Connecticut,2022,Casino/Card Club - Tribal Authorized Casino,563
Connecticut,2022,Depository Institution,14758
Connecticut,2022,Insurance Company,42
Connecticut,2022,Loan or Finance Company,60
Connecticut,2022,Money Services Business (MSB),10556
Connecticut,2022,Other,160
Connecticut,2022,Securities/Futures,2823
Connecticut,2022,[Total],28971
Delaware,2022,Casino/Card Club - Other Casino/Card Club,3
Delaware,2022,Casino/Card Club - State Licensed Casino,47
Delaware,2022,Depository Institution,112988
Delaware,2022,Loan or Finance Company,813
Delaware,2022,Money Services Business (MSB),4663
Delaware,2022,Other,1549
Delaware,2022,Securities/Futures,130
Delaware,2022,[Total],120193
District of Columbia,2022,Casino/Card Club - Other Casino/Card Club,28
District of Columbia,2022,Casino/Card Club - State Licensed Casino,1
District of Columbia,2022,Depository Institution,4855
District of Columbia,2022,Housing Government Sponsored Enterprise GSE,276
District of Columbia,2022,Money Services Business (MSB),4292
District of Columbia,2022,Other,121
District of Columbia,2022,Securities/Futures,47
District of Columbia,2022,[Total],9620
Florida,2022,Casino/Card Club - Card Club,119
Florida,2022,Casino/Card Club - Other Casino/Card Club,30
Florida,2022,Casino/Card Club - State Licensed Casino,182
Florida,2022,Casino/Card Club - Tribal Authorized Casino,4135
Florida,2022,Depository Institution,130804
Florida,2022,Housing Government Sponsored Enterprise GSE,1
Florida,2022,Insurance Company,180
Florida,2022,Loan or Finance Company,3253
Florida,2022,Money Services Business (MSB),88852
Florida,2022,Other,2910
Florida,2022,Securities/Futures,14638
Florida,2022,[Total],245104
Georgia,2022,Casino/Card Club - Other Casino/Card Club,1
Georgia,2022,Depository Institution,59675
Georgia,2022,Housing Government Sponsored Enterprise GSE,11
Georgia,2022,Insurance Company,131
Georgia,2022,Loan or Finance Company,506
Georgia,2022,Money Services Business (MSB),37332
Georgia,2022,Other,7475
Georgia,2022,Securities/Futures,248
Georgia,2022,[Total],105379
Guam,2022,Depository Institution,910
Guam,2022,Money Services Business (MSB),408
Guam,2022,Other,13
Guam,2022,Securities/Futures,1
Guam,2022,[Total],1332
Hawaii,2022,Depository Institution,8282
Hawaii,2022,Insurance Company,7
Hawaii,2022,Loan or Finance Company,3
Hawaii,2022,Money Services Business (MSB),4548
Hawaii,2022,Other,67
Hawaii,2022,Securities/Futures,11
Hawaii,2022,[Total],12918
Idaho,2022,Casino/Card Club - Tribal Authorized Casino,192
Idaho,2022,Depository Institution,3801
Idaho,2022,Insurance Company,27
Idaho,2022,Loan or Finance Company,18
Idaho,2022,Money Services Business (MSB),2131
Idaho,2022,Other,41
Idaho,2022,Securities/Futures,17
Idaho,2022,[Total],6227
Illinois,2022,Casino/Card Club - State Licensed Casino,1129
Illinois,2022,Depository Institution,62409
Illinois,2022,Housing Government Sponsored Enterprise GSE,25
Illinois,2022,Insurance Company,114
Illinois,2022,Loan or Finance Company,851
Illinois,2022,Money Services Business (MSB),20361
Illinois,2022,Other,1853
Illinois,2022,Securities/Futures,2881
Illinois,2022,[Total],89623
Indiana,2022,Casino/Card Club - State Licensed Casino,2238
Indiana,2022,Depository Institution,23748
Indiana,2022,Housing Government Sponsored Enterprise GSE,6
Indiana,2022,Insurance Company,178
Indiana,2022,Loan or Finance Company,117
Indiana,2022,Money Services Business (MSB),10695
Indiana,2022,Other,231
Indiana,2022,Securities/Futures,67
Indiana,2022,[Total],37280
Iowa,2022,Casino/Card Club - State Licensed Casino,460
Iowa,2022,Casino/Card Club - Tribal Authorized Casino,28
Iowa,2022,Depository Institution,7796
Iowa,2022,Housing Government Sponsored Enterprise GSE,10
Iowa,2022,Insurance Company,432
Iowa,2022,Loan or Finance Company,10
Iowa,2022,Money Services Business (MSB),5029
Iowa,2022,Other,615
Iowa,2022,Securities/Futures,154
Iowa,2022,[Total],14534
Kansas,2022,Casino/Card Club - State Licensed Casino,182
Kansas,2022,Casino/Card Club - Tribal Authorized Casino,35
Kansas,2022,Depository Institution,7686
Kansas,2022,Housing Government Sponsored Enterprise GSE,2
Kansas,2022,Insurance Company,209
Kansas,2022,Loan or Finance Company,36
Kansas,2022,Money Services Business (MSB),4795
Kansas,2022,Other,205
Kansas,2022,Securities/Futures,45
Kansas,2022,[Total],13195
Kentucky,2022,Casino/Card Club - State Licensed Casino,79
Kentucky,2022,Depository Institution,12057
Kentucky,2022,Insurance Company,9
Kentucky,2022,Loan or Finance Company,10
Kentucky,2022,Money Services Business (MSB),7633
Kentucky,2022,Other,106
Kentucky,2022,Securities/Futures,47
Kentucky,2022,[Total],19941
Louisiana,2022,Casino/Card Club - State Licensed Casino,3725
Louisiana,2022,Casino/Card Club - Tribal Authorized Casino,36
Louisiana,2022,Depository Institution,19849
Louisiana,2022,Insurance Company,840
Louisiana,2022,Loan or Finance Company,18
Louisiana,2022,Money Services Business (MSB),12080
Louisiana,2022,Other,91
Louisiana,2022,Securities/Futures,45
Louisiana,2022,[Total],36684
Maine,2022,Casino/Card Club - State Licensed Casino,161
Maine,2022,Depository Institution,4874
Maine,2022,Loan or Finance Company,17
Maine,2022,Money Services Business (MSB),2149
Maine,2022,Other,25
Maine,2022,Securities/Futures,12
Maine,2022,[Total],7238
Marshall Islands,2022,Depository Institution,2
Marshall Islands,2022,Money Services Business (MSB),26
Marshall Islands,2022,[Total],28
Maryland,2022,Casino/Card Club - State Licensed Casino,2068
Maryland,2022,Depository Institution,27232
Maryland,2022,Housing Government Sponsored Enterprise GSE,1
Maryland,2022,Insurance Company,11
Maryland,2022,Loan or Finance Company,68
Maryland,2022,Money Services Business (MSB),22570
Maryland,2022,Other,227
Maryland,2022,Securities/Futures,310
Maryland,2022,[Total],52487
Massachusetts,2022,Casino/Card Club - Card Club,1
Massachusetts,2022,Casino/Card Club - Other Casino/Card Club,17
Massachusetts,2022,Casino/Card Club - State Licensed Casino,1416
Massachusetts,2022,Casino/Card Club - Tribal Authorized Casino,9
Massachusetts,2022,Depository Institution,28817
Massachusetts,2022,Housing Government Sponsored Enterprise GSE,3
Massachusetts,2022,Insurance Company,156
Massachusetts,2022,Loan or Finance Company,43
Massachusetts,2022,Money Services Business (MSB),20998
Massachusetts,2022,Other,7897
Massachusetts,2022,Securities/Futures,12235
Massachusetts,2022,[Total],71592
Michigan,2022,Casino/Card Club - State Licensed Casino,1092
Michigan,2022,Casino/Card Club - Tribal Authorized Casino,954
Michigan,2022,Depository Institution,33114
Michigan,2022,Insurance Company,81
Michigan,2022,Loan or Finance Company,7210
Michigan,2022,Money Services Business (MSB),14725
Michigan,2022,Other,6637
Michigan,2022,Securities/Futures,119
Michigan,2022,[Total],63932
"Micronesia, Federated States",2022,Depository Institution,10
"Micronesia, Federated States",2022,Money Services Business (MSB),119
"Micronesia, Federated States",2022,[Total],129
Minnesota,2022,Casino/Card Club - Card Club,41
Minnesota,2022,Casino/Card Club - State Licensed Casino,3
Minnesota,2022,Casino/Card Club - Tribal Authorized Casino,653
Minnesota,2022,Depository Institution,17594
Minnesota,2022,Insurance Company,223
Minnesota,2022,Loan or Finance Company,27
Minnesota,2022,Money Services Business (MSB),11353
Minnesota,2022,Other,247
Minnesota,2022,Securities/Futures,1230
Minnesota,2022,[Total],31371
Mississippi,2022,Casino/Card Club - State Licensed Casino,1540
Mississippi,2022,Casino/Card Club - Tribal Authorized Casino,39
Mississippi,2022,Depository Institution,14864
Mississippi,2022,Housing Government Sponsored Enterprise GSE,2
Mississippi,2022,Insurance Company,132
Mississippi,2022,Loan or Finance Company,3
Mississippi,2022,Money Services Business (MSB),8935
Mississippi,2022,Other,43
Mississippi,2022,Securities/Futures,25
Mississippi,2022,[Total],25583
Missouri,2022,Casino/Card Club - State Licensed Casino,1677
Missouri,2022,Depository Institution,14512
Missouri,2022,Insurance Company,116
Missouri,2022,Loan or Finance Company,284
Missouri,2022,Money Services Business (MSB),9031
Missouri,2022,Other,309
Missouri,2022,Securities/Futures,2175
Missouri,2022,[Total],28104
Montana,2022,Casino/Card Club - Other Casino/Card Club,1
Montana,2022,Depository Institution,3245
Montana,2022,Insurance Company,2
Montana,2022,Loan or Finance Company,6
Montana,2022,Money Services Business (MSB),2154
Montana,2022,Other,111
Montana,2022,Securities/Futures,12
Montana,2022,[Total],5531
Nebraska,2022,Casino/Card Club - State Licensed Casino,5
Nebraska,2022,Depository Institution,6137
Nebraska,2022,Insurance Company,79
Nebraska,2022,Loan or Finance Company,8
Nebraska,2022,Money Services Business (MSB),4664
Nebraska,2022,Other,58
Nebraska,2022,Securities/Futures,6683
Nebraska,2022,[Total],17634
Nevada,2022,Casino/Card Club - Other Casino/Card Club,364
Nevada,2022,Casino/Card Club - State Licensed Casino,12065
Nevada,2022,Casino/Card Club - Tribal Authorized Casino,5
Nevada,2022,Depository Institution,20254
Nevada,2022,Insurance Company,4
Nevada,2022,Loan or Finance Company,22
Nevada,2022,Money Services Business (MSB),9443
Nevada,2022,Other,1688
Nevada,2022,Securities/Futures,77
Nevada,2022,[Total],43922
New Hampshire,2022,Casino/Card Club - Card Club,1
New Hampshire,2022,Casino/Card Club - Other Casino/Card Club,3
New Hampshire,2022,Casino/Card Club - State Licensed Casino,12
New Hampshire,2022,Casino/Card Club - Tribal Authorized Casino,2
New Hampshire,2022,Depository Institution,4019
New Hampshire,2022,Insurance Company,1
New Hampshire,2022,Loan or Finance Company,16
New Hampshire,2022,Money Services Business (MSB),1766
New Hampshire,2022,Other,124
New Hampshire,2022,Securities/Futures,14
New Hampshire,2022,[Total],5958
New Jersey,2022,Casino/Card Club - Other Casino/Card Club,56
New Jersey,2022,Casino/Card Club - State Licensed Casino,6301
New Jersey,2022,Depository Institution,57583
New Jersey,2022,Insurance Company,63
New Jersey,2022,Loan or Finance Company,1461
New Jersey,2022,Money Services Business (MSB),38765
New Jersey,2022,Other,814
New Jersey,2022,Securities/Futures,2227
New Jersey,2022,[Total],107270
New Mexico,2022,Casino/Card Club - State Licensed Casino,28
New Mexico,2022,Casino/Card Club - Tribal Authorized Casino,99
New Mexico,2022,Depository Institution,6351
New Mexico,2022,Insurance Company,70
New Mexico,2022,Loan or Finance Company,50
New Mexico,2022,Money Services Business (MSB),4398
New Mexico,2022,Other,262
New Mexico,2022,Securities/Futures,14
New Mexico,2022,[Total],11272
New York,2022,Casino/Card Club - State Licensed Casino,862
New York,2022,Casino/Card Club - Tribal Authorized Casino,755
New York,2022,Depository Institution,166828
New York,2022,Insurance Company,253
New York,2022,Loan or Finance Company,1227
New York,2022,Money Services Business (MSB),117152
New York,2022,Other,5528
New York,2022,Securities/Futures,10902
New York,2022,[Total],303507
North Carolina,2022,Casino/Card Club - Other Casino/Card Club,1
North Carolina,2022,Casino/Card Club - State Licensed Casino,1
North Carolina,2022,Casino/Card Club - Tribal Authorized Casino,730
North Carolina,2022,Depository Institution,221382
North Carolina,2022,Housing Government Sponsored Enterprise GSE,3
North Carolina,2022,Insurance Company,417
North Carolina,2022,Loan or Finance Company,1456
North Carolina,2022,Money Services Business (MSB),27141
North Carolina,2022,Other,334
North Carolina,2022,Securities/Futures,601
North Carolina,2022,[Total],252066
North Dakota,2022,Casino/Card Club - Tribal Authorized Casino,29
North Dakota,2022,Depository Institution,3832
North Dakota,2022,Insurance Company,1
North Dakota,2022,Money Services Business (MSB),1669
North Dakota,2022,Other,48
North Dakota,2022,Securities/Futures,4
North Dakota,2022,[Total],5583
Northern Mariana Islands,2022,Depository Institution,98
Northern Mariana Islands,2022,Money Services Business (MSB),140
Northern Mariana Islands,2022,Other,6
Northern Mariana Islands,2022,[Total],244
Ohio,2022,Casino/Card Club - Other Casino/Card Club,9
Ohio,2022,Casino/Card Club - State Licensed Casino,920
Ohio,2022,Depository Institution,189138
Ohio,2022,Insurance Company,404
Ohio,2022,Loan or Finance Company,223
Ohio,2022,Money Services Business (MSB),16132
Ohio,2022,Other,829
Ohio,2022,Securities/Futures,223
Ohio,2022,[Total],207878
Oklahoma,2022,Casino/Card Club - State Licensed Casino,33
Oklahoma,2022,Casino/Card Club - Tribal Authorized Casino,5294
Oklahoma,2022,Depository Institution,15991
Oklahoma,2022,Housing Government Sponsored Enterprise GSE,1
Oklahoma,2022,Insurance Company,342
Oklahoma,2022,Loan or Finance Company,20
Oklahoma,2022,Money Services Business (MSB),8547
Oklahoma,2022,Other,231
Oklahoma,2022,Securities/Futures,42
Oklahoma,2022,[Total],30501
Oregon,2022,Casino/Card Club - State Licensed Casino,11
Oregon,2022,Casino/Card Club - Tribal Authorized Casino,38
Oregon,2022,Depository Institution,12737
Oregon,2022,Insurance Company,7
Oregon,2022,Loan or Finance Company,12
Oregon,2022,Money Services Business (MSB),10121
Oregon,2022,Other,186
Oregon,2022,Securities/Futures,215
Oregon,2022,[Total],23327
Palau,2022,Depository Institution,50
Palau,2022,Money Services Business (MSB),12
Palau,2022,[Total],62
Pennsylvania,2022,Casino/Card Club - Other Casino/Card Club,1
Pennsylvania,2022,Casino/Card Club - State Licensed Casino,2072
Pennsylvania,2022,Casino/Card Club - Tribal Authorized Casino,1
Pennsylvania,2022,Depository Institution,72719
Pennsylvania,2022,Housing Government Sponsored Enterprise GSE,10
Pennsylvania,2022,Insurance Company,29
Pennsylvania,2022,Loan or Finance Company,253
Pennsylvania,2022,Money Services Business (MSB),26234
Pennsylvania,2022,Other,436
Pennsylvania,2022,Securities/Futures,1926
Pennsylvania,2022,[Total],103681
Puerto Rico,2022,Casino/Card Club - State Licensed Casino,482
Puerto Rico,2022,Depository Institution,15889
Puerto Rico,2022,Insurance Company,12
Puerto Rico,2022,Loan or Finance Company,8
Puerto Rico,2022,Money Services Business (MSB),13567
Puerto Rico,2022,Other,2141
Puerto Rico,2022,Securities/Futures,29
Puerto Rico,2022,[Total],32128
Rhode Island,2022,Casino/Card Club - State Licensed Casino,166
Rhode Island,2022,Depository Institution,8145
Rhode Island,2022,Insurance Company,10
Rhode Island,2022,Loan or Finance Company,8
Rhode Island,2022,Money Services Business (MSB),2978
Rhode Island,2022,Other,71
Rhode Island,2022,Securities/Futures,11651
Rhode Island,2022,[Total],23029
South Carolina,2022,Depository Institution,15931
South Carolina,2022,Insurance Company,111
South Carolina,2022,Loan or Finance Company,49
South Carolina,2022,Money Services Business (MSB),11932
South Carolina,2022,Other,87
South Carolina,2022,Securities/Futures,47
South Carolina,2022,[Total],28157
South Dakota,2022,Casino/Card Club - Other Casino/Card Club,1
South Dakota,2022,Casino/Card Club - State Licensed Casino,6
South Dakota,2022,Casino/Card Club - Tribal Authorized Casino,18
South Dakota,2022,Depository Institution,44829
South Dakota,2022,Loan or Finance Company,11
South Dakota,2022,Money Services Business (MSB),1553
South Dakota,2022,Other,90
South Dakota,2022,Securities/Futures,14
South Dakota,2022,[Total],46522
Tennessee,2022,Casino/Card Club - Other Casino/Card Club,1
Tennessee,2022,Depository Institution,27403
Tennessee,2022,Housing Government Sponsored Enterprise GSE,1
Tennessee,2022,Insurance Company,90
Tennessee,2022,Loan or Finance Company,64
Tennessee,2022,Money Services Business (MSB),18102
Tennessee,2022,Other,1863
Tennessee,2022,Securities/Futures,72
Tennessee,2022,[Total],47596
Texas,2022,Casino/Card Club - Other Casino/Card Club,3
Texas,2022,Casino/Card Club - Tribal Authorized Casino,79
Texas,2022,Depository Institution,143647
Texas,2022,Housing Government Sponsored Enterprise GSE,43
Texas,2022,Insurance Company,5879
Texas,2022,Loan or Finance Company,2475
Texas,2022,Money Services Business (MSB),118344
Texas,2022,Other,7708
Texas,2022,Securities/Futures,891
Texas,2022,[Total],279069
Unknown,2022,Casino/Card Club - Card Club,1
Unknown,2022,Casino/Card Club - Other Casino/Card Club,2
Unknown,2022,Casino/Card Club - State Licensed Casino,2
Unknown,2022,Depository Institution,3127
Unknown,2022,Insurance Company,12
Unknown,2022,Loan or Finance Company,8
Unknown,2022,Money Services Business (MSB),8793
Unknown,2022,Other,6181
Unknown,2022,Securities/Futures,38
Unknown,2022,[Total],18164
Utah,2022,Depository Institution,52426
Utah,2022,Housing Government Sponsored Enterprise GSE,3
Utah,2022,Insurance Company,103
Utah,2022,Loan or Finance Company,32153
Utah,2022,Money Services Business (MSB),5233
Utah,2022,Other,5260
Utah,2022,Securities/Futures,625
Utah,2022,[Total],95803
Vermont,2022,Depository Institution,1822
Vermont,2022,Insurance Company,29
Vermont,2022,Loan or Finance Company,1
Vermont,2022,Money Services Business (MSB),628
Vermont,2022,Other,1
Vermont,2022,Securities/Futures,7
Vermont,2022,[Total],2488
Virgin Islands,2022,Depository Institution,728
Virgin Islands,2022,Money Services Business (MSB),1951
Virgin Islands,2022,[Total],2679
Virginia,2022,Casino/Card Club - Other Casino/Card Club,5
Virginia,2022,Casino/Card Club - State Licensed Casino,42
Virginia,2022,Depository Institution,163488
Virginia,2022,Housing Government Sponsored Enterprise GSE,767
Virginia,2022,Insurance Company,8
Virginia,2022,Loan or Finance Company,167
Virginia,2022,Money Services Business (MSB),22972
Virginia,2022,Other,371
Virginia,2022,Securities/Futures,1170
Virginia,2022,[Total],188990
Washington,2022,Casino/Card Club - Card Club,207
Washington,2022,Casino/Card Club - State Licensed Casino,118
Washington,2022,Casino/Card Club - Tribal Authorized Casino,631
Washington,2022,Depository Institution,28609
Washington,2022,Housing Government Sponsored Enterprise GSE,6
Washington,2022,Insurance Company,62
Washington,2022,Loan or Finance Company,21
Washington,2022,Money Services Business (MSB),23998
Washington,2022,Other,210
Washington,2022,Securities/Futures,131
Washington,2022,[Total],53993
West Virginia,2022,Casino/Card Club - State Licensed Casino,283
West Virginia,2022,Depository Institution,13314
West Virginia,2022,Insurance Company,1
West Virginia,2022,Money Services Business (MSB),2157
West Virginia,2022,Other,31
West Virginia,2022,Securities/Futures,6
West Virginia,2022,[Total],15792
Wisconsin,2022,Casino/Card Club - Tribal Authorized Casino,250
Wisconsin,2022,Depository Institution,18659
Wisconsin,2022,Insurance Company,91
Wisconsin,2022,Loan or Finance Company,74
Wisconsin,2022,Money Services Business (MSB),7116
Wisconsin,2022,Other,261
Wisconsin,2022,Securities/Futures,155
Wisconsin,2022,[Total],26606
Wyoming,2022,Casino/Card Club - Tribal Authorized Casino,9
Wyoming,2022,Depository Institution,1108
Wyoming,2022,Insurance Company,8
Wyoming,2022,Loan or Finance Company,2
Wyoming,2022,Money Services Business (MSB),1139
Wyoming,2022,Other,18
Wyoming,2022,Securities/Futures,10
Wyoming,2022,[Total],2294
Alabama,2023,Casino/Card Club - Other Casino/Card Club,1
Alabama,2023,Casino/Card Club - State Licensed Casino,1
Alabama,2023,Casino/Card Club - Tribal Authorized Casino,142
Alabama,2023,Depository Institution,28313
Alabama,2023,Insurance Company,33
Alabama,2023,Loan or Finance Company,37
Alabama,2023,Money Services Business (MSB),11441
Alabama,2023,Other,143
Alabama,2023,Securities/Futures,93
Alabama,2023,[Total],40204
Alaska,2023,Depository Institution,3469
Alaska,2023,Insurance Company,1
Alaska,2023,Loan or Finance Company,7
Alaska,2023,Money Services Business (MSB),1972
Alaska,2023,Other,164
Alaska,2023,Securities/Futures,13
Alaska,2023,[Total],5626
American Samoa,2023,Depository Institution,3
American Samoa,2023,Money Services Business (MSB),179
American Samoa,2023,Other,7
American Samoa,2023,[Total],189
APO / DPO / FPO,2023,Depository Institution,573
APO / DPO / FPO,2023,Money Services Business (MSB),388
APO / DPO / FPO,2023,Securities/Futures,17
APO / DPO / FPO,2023,[Total],978
Arizona,2023,Casino/Card Club - Other Casino/Card Club,8
Arizona,2023,Casino/Card Club - State Licensed Casino,22
Arizona,2023,Casino/Card Club - Tribal Authorized Casino,368
Arizona,2023,Depository Institution,28124
Arizona,2023,Housing Government Sponsored Enterprise GSE,2
Arizona,2023,Insurance Company,14
Arizona,2023,Loan or Finance Company,7488
Arizona,2023,Money Services Business (MSB),20653
Arizona,2023,Other,518
Arizona,2023,Securities/Futures,737
Arizona,2023,[Total],57934
Arkansas,2023,Casino/Card Club - State Licensed Casino,82
Arkansas,2023,Casino/Card Club - Tribal Authorized Casino,35
Arkansas,2023,Depository Institution,10751
Arkansas,2023,Insurance Company,2
Arkansas,2023,Loan or Finance Company,10
Arkansas,2023,Money Services Business (MSB),13088
Arkansas,2023,Other,91
Arkansas,2023,Securities/Futures,85
Arkansas,2023,[Total],24144
California,2023,Casino/Card Club - Card Club,1813
California,2023,Casino/Card Club - Other Casino/Card Club,5
California,2023,Casino/Card Club - State Licensed Casino,88
California,2023,Casino/Card Club - Tribal Authorized Casino,4316
California,2023,Depository Institution,278582
California,2023,Housing Government Sponsored Enterprise GSE,2
California,2023,Insurance Company,98
California,2023,Loan or Finance Company,20462
California,2023,Money Services Business (MSB),596973
California,2023,Other,5614
California,2023,Securities/Futures,32345
California,2023,[Total],940298
Colorado,2023,Casino/Card Club - Other Casino/Card Club,1
Colorado,2023,Casino/Card Club - State Licensed Casino,565
Colorado,2023,Casino/Card Club - Tribal Authorized Casino,1
Colorado,2023,Depository Institution,20408
Colorado,2023,Housing Government Sponsored Enterprise GSE,1
Colorado,2023,Insurance Company,11
Colorado,2023,Loan or Finance Company,702
Colorado,2023,Money Services Business (MSB),115834
Colorado,2023,Other,703
Colorado,2023,Securities/Futures,1047
Colorado,2023,[Total],139273
Connecticut,2023,Casino/Card Club - Other Casino/Card Club,14
Connecticut,2023,Casino/Card Club - State Licensed Casino,9
Connecticut,2023,Casino/Card Club - Tribal Authorized Casino,648
Connecticut,2023,Depository Institution,15154
Connecticut,2023,Insurance Company,34
Connecticut,2023,Loan or Finance Company,60
Connecticut,2023,Money Services Business (MSB),10819
Connecticut,2023,Other,215
Connecticut,2023,Securities/Futures,3331
Connecticut,2023,[Total],30284
Delaware,2023,Casino/Card Club - Other Casino/Card Club,3
Delaware,2023,Casino/Card Club - State Licensed Casino,56
Delaware,2023,Depository Institution,83918
Delaware,2023,Loan or Finance Company,425
Delaware,2023,Money Services Business (MSB),3837
Delaware,2023,Other,841
Delaware,2023,Securities/Futures,150
Delaware,2023,[Total],89230
District of Columbia,2023,Casino/Card Club - Other Casino/Card Club,10
District of Columbia,2023,Casino/Card Club - State Licensed Casino,12
District of Columbia,2023,Depository Institution,4707
District of Columbia,2023,Housing Government Sponsored Enterprise GSE,253
District of Columbia,2023,Loan or Finance Company,2
District of Columbia,2023,Money Services Business (MSB),4971
District of Columbia,2023,Other,111
District of Columbia,2023,Securities/Futures,43
District of Columbia,2023,[Total],10109
Florida,2023,Casino/Card Club - Card Club,145
Florida,2023,Casino/Card Club - Other Casino/Card Club,288
