Industry,State_Territory,Year,Number_of_SARs
Insurance,Minnesota,1/1/2019,129
Insurance,Mississippi,1/1/2019,8
Insurance,Missouri,1/1/2019,13
Insurance,Montana,1/1/2019,1
Insurance,Nebraska,1/1/2019,41
Insurance,Nevada,1/1/2019,6
Insurance,New Hampshire,1/1/2019,0
Insurance,New Jersey,1/1/2019,105
Insurance,New Mexico,1/1/2019,0
Insurance,New York,1/1/2019,740
Insurance,North Carolina,1/1/2019,153
Insurance,North Dakota,1/1/2019,0
Insurance,Northern Mariana Islands,1/1/2019,0
Insurance,Ohio,1/1/2019,238
Insurance,Oklahoma,1/1/2019,2
Insurance,Oregon,1/1/2019,9
Insurance,Palau,1/1/2019,0
Insurance,Pennsylvania,1/1/2019,20
Insurance,Puerto Rico,1/1/2019,7
Insurance,Rhode Island,1/1/2019,5
Insurance,South Carolina,1/1/2019,2
Insurance,South Dakota,1/1/2019,1
Insurance,Tennessee,1/1/2019,8
Insurance,Texas,1/1/2019,227
Insurance,U.S. Virgin Islands,1/1/2019,0
Insurance,Unknown/Blank,1/1/2019,2
Insurance,Utah,1/1/2019,1
Insurance,Vermont,1/1/2019,18
Insurance,Virginia,1/1/2019,13
Insurance,Washington,1/1/2019,40
Insurance,West Virginia,1/1/2019,2
Insurance,Wisconsin,1/1/2019,84
Insurance,Wyoming,1/1/2019,1
Insurance,Alabama,1/1/2020,44
Insurance,Alaska,1/1/2020,1
Insurance,American Samoa,1/1/2020,0
Insurance,Arizona,1/1/2020,15
Insurance,Arkansas,1/1/2020,4
Insurance,California,1/1/2020,85
Insurance,Colorado,1/1/2020,11
Insurance,Connecticut,1/1/2020,50
Insurance,Delaware,1/1/2020,1
Insurance,District of Columbia,1/1/2020,1
Insurance,Federated States of Micronesia,1/1/2020,0
Insurance,Florida,1/1/2020,13
Insurance,Georgia,1/1/2020,3
Insurance,Guam,1/1/2020,0
Insurance,Hawaii,1/1/2020,3
Insurance,Idaho,1/1/2020,1
Insurance,Illinois,1/1/2020,31
Insurance,Indiana,1/1/2020,106
Insurance,Iowa,1/1/2020,212
Insurance,Kansas,1/1/2020,4
Insurance,Kentucky,1/1/2020,6
Insurance,Louisiana,1/1/2020,6
Insurance,Maine,1/1/2020,1
Insurance,Marshall Islands,1/1/2020,0
Insurance,Maryland,1/1/2020,3
Insurance,Massachusetts,1/1/2020,213
Insurance,Michigan,1/1/2020,90
Insurance,Minnesota,1/1/2020,197
Insurance,Mississippi,1/1/2020,3
Insurance,Missouri,1/1/2020,17
Insurance,Montana,1/1/2020,4
Insurance,Nebraska,1/1/2020,38
Insurance,Nevada,1/1/2020,6
Insurance,New Hampshire,1/1/2020,1
Insurance,New Jersey,1/1/2020,100
Insurance,New Mexico,1/1/2020,3
Insurance,New York,1/1/2020,588
Insurance,North Carolina,1/1/2020,116
Insurance,North Dakota,1/1/2020,0
Insurance,Northern Mariana Islands,1/1/2020,0
Insurance,Ohio,1/1/2020,264
Insurance,Oklahoma,1/1/2020,10
Insurance,Oregon,1/1/2020,5
Insurance,Palau,1/1/2020,0
Insurance,Pennsylvania,1/1/2020,18
Insurance,Puerto Rico,1/1/2020,7
Insurance,Rhode Island,1/1/2020,6
Insurance,South Carolina,1/1/2020,1
Insurance,South Dakota,1/1/2020,0
Insurance,Tennessee,1/1/2020,5
Insurance,Texas,1/1/2020,186
Insurance,U.S. Virgin Islands,1/1/2020,0
Insurance,Unknown/Blank,1/1/2020,3
Insurance,Utah,1/1/2020,0
Insurance,Vermont,1/1/2020,28
Insurance,Virginia,1/1/2020,11
Insurance,Washington,1/1/2020,27
Insurance,West Virginia,1/1/2020,0
Insurance,Wisconsin,1/1/2020,72
Insurance,Wyoming,1/1/2020,4
Insurance,Alabama,1/1/2021,102
Insurance,Alaska,1/1/2021,3
Insurance,American Samoa,1/1/2021,0
Insurance,Arizona,1/1/2021,32
Insurance,Arkansas,1/1/2021,37
Insurance,California,1/1/2021,99
Insurance,Colorado,1/1/2021,25
Insurance,Connecticut,1/1/2021,73
Insurance,Delaware,1/1/2021,0
Insurance,District of Columbia,1/1/2021,0
Insurance,Federated States of Micronesia,1/1/2021,0
Insurance,Florida,1/1/2021,83
Insurance,Georgia,1/1/2021,55
Insurance,Guam,1/1/2021,0
Insurance,Hawaii,1/1/2021,2
Insurance,Idaho,1/1/2021,11
Insurance,Illinois,1/1/2021,76
Insurance,Indiana,1/1/2021,95
Insurance,Iowa,1/1/2021,434
Insurance,Kansas,1/1/2021,72
Insurance,Kentucky,1/1/2021,15
Insurance,Louisiana,1/1/2021,344
Insurance,Maine,1/1/2021,0
Insurance,Marshall Islands,1/1/2021,0
Insurance,Maryland,1/1/2021,9
Insurance,Massachusetts,1/1/2021,188
Insurance,Michigan,1/1/2021,75
Insurance,Minnesota,1/1/2021,165
Insurance,Mississippi,1/1/2021,59
Insurance,Missouri,1/1/2021,55
Insurance,Montana,1/1/2021,4
Insurance,Nebraska,1/1/2021,43
Insurance,Nevada,1/1/2021,11
Insurance,New Hampshire,1/1/2021,0
Insurance,New Jersey,1/1/2021,63
Insurance,New Mexico,1/1/2021,32
Insurance,New York,1/1/2021,596
Insurance,North Carolina,1/1/2021,166
Insurance,North Dakota,1/1/2021,3
Insurance,Northern Mariana Islands,1/1/2021,0
Insurance,Ohio,1/1/2021,238
Insurance,Oklahoma,1/1/2021,163
Insurance,Oregon,1/1/2021,9
Insurance,Palau,1/1/2021,0
Insurance,Pennsylvania,1/1/2021,12
Insurance,Puerto Rico,1/1/2021,10
Insurance,Rhode Island,1/1/2021,5
Insurance,South Carolina,1/1/2021,51
Insurance,South Dakota,1/1/2021,2
Insurance,Tennessee,1/1/2021,33
Insurance,Texas,1/1/2021,2493
Insurance,U.S. Virgin Islands,1/1/2021,0
Insurance,Unknown/Blank,1/1/2021,1
Insurance,Utah,1/1/2021,26
Insurance,Vermont,1/1/2021,17
Insurance,Virginia,1/1/2021,6
Insurance,Washington,1/1/2021,50
Insurance,West Virginia,1/1/2021,4
Insurance,Wisconsin,1/1/2021,74
Insurance,Wyoming,1/1/2021,7
Insurance,Alabama,1/1/2022,231
Insurance,Alaska,1/1/2022,8
Insurance,American Samoa,1/1/2022,0
Insurance,Arizona,1/1/2022,57
Insurance,Arkansas,1/1/2022,88
Insurance,California,1/1/2022,131
Insurance,Colorado,1/1/2022,21
Insurance,Connecticut,1/1/2022,42
Insurance,Delaware,1/1/2022,0
Insurance,District of Columbia,1/1/2022,0
Insurance,Federated States of Micronesia,1/1/2022,0
Insurance,Florida,1/1/2022,180
Insurance,Georgia,1/1/2022,131
Insurance,Guam,1/1/2022,0
Insurance,Hawaii,1/1/2022,7
Insurance,Idaho,1/1/2022,27
Insurance,Illinois,1/1/2022,114
Insurance,Indiana,1/1/2022,178
Insurance,Iowa,1/1/2022,432
Insurance,Kansas,1/1/2022,209
Insurance,Kentucky,1/1/2022,9
Insurance,Louisiana,1/1/2022,840
Insurance,Maine,1/1/2022,0
Insurance,Marshall Islands,1/1/2022,0
Insurance,Maryland,1/1/2022,11
Insurance,Massachusetts,1/1/2022,156
Insurance,Michigan,1/1/2022,81
Insurance,Minnesota,1/1/2022,223
Insurance,Mississippi,1/1/2022,132
Insurance,Missouri,1/1/2022,116
Insurance,Montana,1/1/2022,2
Insurance,Nebraska,1/1/2022,79
Insurance,Nevada,1/1/2022,4
Insurance,New Hampshire,1/1/2022,1
Insurance,New Jersey,1/1/2022,63
Insurance,New Mexico,1/1/2022,70
Insurance,New York,1/1/2022,253
Insurance,North Carolina,1/1/2022,417
Insurance,North Dakota,1/1/2022,1
Insurance,Northern Mariana Islands,1/1/2022,0
Insurance,Ohio,1/1/2022,404
Insurance,Oklahoma,1/1/2022,342
Insurance,Oregon,1/1/2022,7
Insurance,Palau,1/1/2022,0
Insurance,Pennsylvania,1/1/2022,29
Insurance,Puerto Rico,1/1/2022,12
Insurance,Rhode Island,1/1/2022,10
Insurance,South Carolina,1/1/2022,111
Insurance,South Dakota,1/1/2022,0
Insurance,Tennessee,1/1/2022,90
Insurance,Texas,1/1/2022,5879
Insurance,U.S. Virgin Islands,1/1/2022,0
Insurance,Unknown/Blank,1/1/2022,12
Insurance,Utah,1/1/2022,103
Insurance,Vermont,1/1/2022,29
Insurance,Virginia,1/1/2022,8
Insurance,Washington,1/1/2022,62
Insurance,West Virginia,1/1/2022,1
Insurance,Wisconsin,1/1/2022,91
Insurance,Wyoming,1/1/2022,8
Loan,Alabama,1/1/2014,0
Loan,Alaska,1/1/2014,0
Loan,American Samoa,1/1/2014,0
Loan,Arizona,1/1/2014,2
Loan,Arkansas,1/1/2014,0
Loan,California,1/1/2014,13
Loan,Colorado,1/1/2014,0
Loan,Connecticut,1/1/2014,1
Loan,Delaware,1/1/2014,1
Loan,District of Columbia,1/1/2014,0
Loan,Federated States of Micronesia,1/1/2014,0
Loan,Florida,1/1/2014,19
Loan,Georgia,1/1/2014,3
Loan,Guam,1/1/2014,0
Loan,Hawaii,1/1/2014,0
Loan,Idaho,1/1/2014,0
Loan,Illinois,1/1/2014,2
Loan,Indiana,1/1/2014,0
Loan,Iowa,1/1/2014,2
Loan,Kansas,1/1/2014,1
Loan,Kentucky,1/1/2014,0
Loan,Louisiana,1/1/2014,0
Loan,Maine,1/1/2014,0
Loan,Marshall Islands,1/1/2014,0
Loan,Maryland,1/1/2014,1
Loan,Massachusetts,1/1/2014,0
Loan,Michigan,1/1/2014,1
Loan,Minnesota,1/1/2014,0
Loan,Mississippi,1/1/2014,0
Loan,Missouri,1/1/2014,2
Loan,Montana,1/1/2014,0
Loan,Nebraska,1/1/2014,0
Loan,Nevada,1/1/2014,2
Loan,New Hampshire,1/1/2014,0
Loan,New Jersey,1/1/2014,4
Loan,New Mexico,1/1/2014,0
Loan,New York,1/1/2014,1
Loan,North Carolina,1/1/2014,2
Loan,North Dakota,1/1/2014,0
Loan,Northern Mariana Islands,1/1/2014,0
Loan,Ohio,1/1/2014,0
Loan,Oklahoma,1/1/2014,1
Loan,Oregon,1/1/2014,1
Loan,Palau,1/1/2014,0
Loan,Pennsylvania,1/1/2014,1
Loan,Puerto Rico,1/1/2014,0
Loan,Rhode Island,1/1/2014,2
Loan,South Carolina,1/1/2014,0
Loan,South Dakota,1/1/2014,0
Loan,Tennessee,1/1/2014,2
Loan,Texas,1/1/2014,18
Loan,U.S. Virgin Islands,1/1/2014,0
Loan,Unknown/Blank,1/1/2014,0
Loan,Utah,1/1/2014,3
Loan,Vermont,1/1/2014,0
Loan,Virginia,1/1/2014,2
Loan,Washington,1/1/2014,2
Loan,West Virginia,1/1/2014,0
Loan,Wisconsin,1/1/2014,0
Loan,Wyoming,1/1/2014,0
Loan,Alabama,1/1/2015,0
Loan,Alaska,1/1/2015,0
Loan,American Samoa,1/1/2015,0
Loan,Arizona,1/1/2015,23
Loan,Arkansas,1/1/2015,0
Loan,California,1/1/2015,284
Loan,Colorado,1/1/2015,21
Loan,Connecticut,1/1/2015,1
Loan,Delaware,1/1/2015,34
Loan,District of Columbia,1/1/2015,0
Loan,Federated States of Micronesia,1/1/2015,0
Loan,Florida,1/1/2015,366
Loan,Georgia,1/1/2015,21
Loan,Guam,1/1/2015,0
Loan,Hawaii,1/1/2015,2
Loan,Idaho,1/1/2015,1
Loan,Illinois,1/1/2015,16
Loan,Indiana,1/1/2015,5
Loan,Iowa,1/1/2015,24
Loan,Kansas,1/1/2015,0
Loan,Kentucky,1/1/2015,3
Loan,Louisiana,1/1/2015,2
Loan,Maine,1/1/2015,0
Loan,Marshall Islands,1/1/2015,0
Loan,Maryland,1/1/2015,2
Loan,Massachusetts,1/1/2015,7
Loan,Michigan,1/1/2015,167
Loan,Minnesota,1/1/2015,5
Loan,Mississippi,1/1/2015,1
Loan,Missouri,1/1/2015,16
Loan,Montana,1/1/2015,0
Loan,Nebraska,1/1/2015,0
Loan,Nevada,1/1/2015,0
Loan,New Hampshire,1/1/2015,2
Loan,New Jersey,1/1/2015,21
Loan,New Mexico,1/1/2015,1
Loan,New York,1/1/2015,18
Loan,North Carolina,1/1/2015,8
Loan,North Dakota,1/1/2015,0
Loan,Northern Mariana Islands,1/1/2015,0
Loan,Ohio,1/1/2015,6
Loan,Oklahoma,1/1/2015,1
Loan,Oregon,1/1/2015,1
Loan,Palau,1/1/2015,0
Loan,Pennsylvania,1/1/2015,5
Loan,Puerto Rico,1/1/2015,1
Loan,Rhode Island,1/1/2015,0
Loan,South Carolina,1/1/2015,4
Loan,South Dakota,1/1/2015,0
Loan,Tennessee,1/1/2015,2
Loan,Texas,1/1/2015,393
Loan,U.S. Virgin Islands,1/1/2015,0
Loan,Unknown/Blank,1/1/2015,13
Loan,Utah,1/1/2015,7
Loan,Vermont,1/1/2015,0
Loan,Virginia,1/1/2015,14
Loan,Washington,1/1/2015,1
Loan,West Virginia,1/1/2015,0
Loan,Wisconsin,1/1/2015,1
Loan,Wyoming,1/1/2015,3
Loan,Alabama,1/1/2016,0
Loan,Alaska,1/1/2016,2
Loan,American Samoa,1/1/2016,0
Loan,Arizona,1/1/2016,21
Loan,Arkansas,1/1/2016,1
Loan,California,1/1/2016,333
Loan,Colorado,1/1/2016,22
Loan,Connecticut,1/1/2016,16
Loan,Delaware,1/1/2016,7
Loan,District of Columbia,1/1/2016,0
Loan,Federated States of Micronesia,1/1/2016,0
Loan,Florida,1/1/2016,279
Loan,Georgia,1/1/2016,26
Loan,Guam,1/1/2016,0
Loan,Hawaii,1/1/2016,1
Loan,Idaho,1/1/2016,0
Loan,Illinois,1/1/2016,9
Loan,Indiana,1/1/2016,6
Loan,Iowa,1/1/2016,22
Loan,Kansas,1/1/2016,1
Loan,Kentucky,1/1/2016,2
Loan,Louisiana,1/1/2016,5
Loan,Maine,1/1/2016,2
Loan,Marshall Islands,1/1/2016,0
Loan,Maryland,1/1/2016,7
Loan,Massachusetts,1/1/2016,13
Loan,Michigan,1/1/2016,1496
Loan,Minnesota,1/1/2016,3
Loan,Mississippi,1/1/2016,4
Loan,Missouri,1/1/2016,17
Loan,Montana,1/1/2016,0
Loan,Nebraska,1/1/2016,0
Loan,Nevada,1/1/2016,10
Loan,New Hampshire,1/1/2016,7
Loan,New Jersey,1/1/2016,42
Loan,New Mexico,1/1/2016,5
Loan,New York,1/1/2016,22
Loan,North Carolina,1/1/2016,7
Loan,North Dakota,1/1/2016,0
Loan,Northern Mariana Islands,1/1/2016,0
Loan,Ohio,1/1/2016,15
Loan,Oklahoma,1/1/2016,2
Loan,Oregon,1/1/2016,10
Loan,Palau,1/1/2016,0
Loan,Pennsylvania,1/1/2016,13
Loan,Puerto Rico,1/1/2016,0
Loan,Rhode Island,1/1/2016,2
Loan,South Carolina,1/1/2016,0
Loan,South Dakota,1/1/2016,1
Loan,Tennessee,1/1/2016,6
Loan,Texas,1/1/2016,699
Loan,U.S. Virgin Islands,1/1/2016,0
Loan,Unknown/Blank,1/1/2016,11
Loan,Utah,1/1/2016,8
Loan,Vermont,1/1/2016,0
Loan,Virginia,1/1/2016,34
Loan,Washington,1/1/2016,4
Loan,West Virginia,1/1/2016,1
Loan,Wisconsin,1/1/2016,5
Loan,Wyoming,1/1/2016,2
Loan,Alabama,1/1/2017,4
Loan,Alaska,1/1/2017,2
Loan,American Samoa,1/1/2017,0
Loan,Arizona,1/1/2017,44
Loan,Arkansas,1/1/2017,1
Loan,California,1/1/2017,403
Loan,Colorado,1/1/2017,38
Loan,Connecticut,1/1/2017,7
Loan,Delaware,1/1/2017,9
Loan,District of Columbia,1/1/2017,0
Loan,Federated States of Micronesia,1/1/2017,0
Loan,Florida,1/1/2017,267
Loan,Georgia,1/1/2017,35
Loan,Guam,1/1/2017,0
Loan,Hawaii,1/1/2017,3
Loan,Idaho,1/1/2017,3
Loan,Illinois,1/1/2017,19
Loan,Indiana,1/1/2017,10
Loan,Iowa,1/1/2017,9
Loan,Kansas,1/1/2017,7
Loan,Kentucky,1/1/2017,4
Loan,Louisiana,1/1/2017,5
Loan,Maine,1/1/2017,3
Loan,Marshall Islands,1/1/2017,0
Loan,Maryland,1/1/2017,6
Loan,Massachusetts,1/1/2017,22
Loan,Michigan,1/1/2017,2002
Loan,Minnesota,1/1/2017,1
Loan,Mississippi,1/1/2017,1
Loan,Missouri,1/1/2017,37
Loan,Montana,1/1/2017,0
Loan,Nebraska,1/1/2017,0
Loan,Nevada,1/1/2017,10
Loan,New Hampshire,1/1/2017,8
Loan,New Jersey,1/1/2017,19
Loan,New Mexico,1/1/2017,0
Loan,New York,1/1/2017,20
Loan,North Carolina,1/1/2017,7
Loan,North Dakota,1/1/2017,1
Loan,Northern Mariana Islands,1/1/2017,0
Loan,Ohio,1/1/2017,15
Loan,Oklahoma,1/1/2017,9
Loan,Oregon,1/1/2017,4
Loan,Palau,1/1/2017,0
Loan,Pennsylvania,1/1/2017,13
Loan,Puerto Rico,1/1/2017,0
Loan,Rhode Island,1/1/2017,11
Loan,South Carolina,1/1/2017,13
Loan,South Dakota,1/1/2017,0
Loan,Tennessee,1/1/2017,9
Loan,Texas,1/1/2017,796
Loan,U.S. Virgin Islands,1/1/2017,0
Loan,Unknown/Blank,1/1/2017,19
Loan,Utah,1/1/2017,20
Loan,Vermont,1/1/2017,0
Loan,Virginia,1/1/2017,41
Loan,Washington,1/1/2017,8
Loan,West Virginia,1/1/2017,2
Loan,Wisconsin,1/1/2017,5
Loan,Wyoming,1/1/2017,0
Loan,Alabama,1/1/2018,10
Loan,Alaska,1/1/2018,0
Loan,American Samoa,1/1/2018,0
Loan,Arizona,1/1/2018,29
Loan,Arkansas,1/1/2018,1
Loan,California,1/1/2018,864
Loan,Colorado,1/1/2018,36
Loan,Connecticut,1/1/2018,6
Loan,Delaware,1/1/2018,93
Loan,District of Columbia,1/1/2018,0
Loan,Federated States of Micronesia,1/1/2018,0
Loan,Florida,1/1/2018,560
Loan,Georgia,1/1/2018,55
Loan,Guam,1/1/2018,0
Loan,Hawaii,1/1/2018,0
Loan,Idaho,1/1/2018,2
Loan,Illinois,1/1/2018,50
Loan,Indiana,1/1/2018,3
Loan,Iowa,1/1/2018,11
Loan,Kansas,1/1/2018,8
Loan,Kentucky,1/1/2018,7
Loan,Louisiana,1/1/2018,6
Loan,Maine,1/1/2018,4
Loan,Marshall Islands,1/1/2018,0
Loan,Maryland,1/1/2018,17
Loan,Massachusetts,1/1/2018,15
Loan,Michigan,1/1/2018,1593
Loan,Minnesota,1/1/2018,1
Loan,Mississippi,1/1/2018,4
Loan,Missouri,1/1/2018,37
Loan,Montana,1/1/2018,1
Loan,Nebraska,1/1/2018,0
Loan,Nevada,1/1/2018,26
Loan,New Hampshire,1/1/2018,11
Loan,New Jersey,1/1/2018,21
Loan,New Mexico,1/1/2018,3
Loan,New York,1/1/2018,31
Loan,North Carolina,1/1/2018,17
Loan,North Dakota,1/1/2018,0
Loan,Northern Mariana Islands,1/1/2018,0
Loan,Ohio,1/1/2018,24
Loan,Oklahoma,1/1/2018,8
Loan,Oregon,1/1/2018,9
Loan,Palau,1/1/2018,0
Loan,Pennsylvania,1/1/2018,3
Loan,Puerto Rico,1/1/2018,4
Loan,Rhode Island,1/1/2018,2
Loan,South Carolina,1/1/2018,8
Loan,South Dakota,1/1/2018,0
Loan,Tennessee,1/1/2018,8
Loan,Texas,1/1/2018,878
Loan,U.S. Virgin Islands,1/1/2018,0
Loan,Unknown/Blank,1/1/2018,1
Loan,Utah,1/1/2018,16311
Loan,Vermont,1/1/2018,0
Loan,Virginia,1/1/2018,49
Loan,Washington,1/1/2018,14
Loan,West Virginia,1/1/2018,0
Loan,Wisconsin,1/1/2018,4
Loan,Wyoming,1/1/2018,1
Loan,Alabama,1/1/2019,27
Loan,Alaska,1/1/2019,3
Loan,American Samoa,1/1/2019,0
Loan,Arizona,1/1/2019,67
Loan,Arkansas,1/1/2019,6
Loan,California,1/1/2019,3002
Loan,Colorado,1/1/2019,39
Loan,Connecticut,1/1/2019,26
Loan,Delaware,1/1/2019,239
Loan,District of Columbia,1/1/2019,0
Loan,Federated States of Micronesia,1/1/2019,0
Loan,Florida,1/1/2019,193
Loan,Georgia,1/1/2019,84
Loan,Guam,1/1/2019,2
Loan,Hawaii,1/1/2019,0
Loan,Idaho,1/1/2019,2
Loan,Illinois,1/1/2019,171
Loan,Indiana,1/1/2019,24
Loan,Iowa,1/1/2019,75
Loan,Kansas,1/1/2019,18
Loan,Kentucky,1/1/2019,8
Loan,Louisiana,1/1/2019,8
Loan,Maine,1/1/2019,8
Loan,Marshall Islands,1/1/2019,0
Loan,Maryland,1/1/2019,19
Loan,Massachusetts,1/1/2019,28
Loan,Michigan,1/1/2019,2450
Loan,Minnesota,1/1/2019,43
Loan,Mississippi,1/1/2019,14
Loan,Missouri,1/1/2019,65
Loan,Montana,1/1/2019,3
Loan,Nebraska,1/1/2019,2
Loan,Nevada,1/1/2019,76
Loan,New Hampshire,1/1/2019,10
Loan,New Jersey,1/1/2019,31
Loan,New Mexico,1/1/2019,5
Loan,New York,1/1/2019,55
Loan,North Carolina,1/1/2019,993
Loan,North Dakota,1/1/2019,0
Loan,Northern Mariana Islands,1/1/2019,0
Loan,Ohio,1/1/2019,129
Loan,Oklahoma,1/1/2019,6
Loan,Oregon,1/1/2019,21
Loan,Palau,1/1/2019,0
Loan,Pennsylvania,1/1/2019,64
Loan,Puerto Rico,1/1/2019,18
Loan,Rhode Island,1/1/2019,12
Loan,South Carolina,1/1/2019,12
Loan,South Dakota,1/1/2019,1
Loan,Tennessee,1/1/2019,23
Loan,Texas,1/1/2019,964
Loan,U.S. Virgin Islands,1/1/2019,0
Loan,Unknown/Blank,1/1/2019,2
Loan,Utah,1/1/2019,18636
Loan,Vermont,1/1/2019,2
Loan,Virginia,1/1/2019,79
Loan,Washington,1/1/2019,19
Loan,West Virginia,1/1/2019,2
Loan,Wisconsin,1/1/2019,18
Loan,Wyoming,1/1/2019,1
Loan,Alabama,1/1/2020,26
Loan,Alaska,1/1/2020,8
Loan,American Samoa,1/1/2020,0
Loan,Arizona,1/1/2020,44
Loan,Arkansas,1/1/2020,2
Loan,California,1/1/2020,3292
Loan,Colorado,1/1/2020,49
Loan,Connecticut,1/1/2020,10
Loan,Delaware,1/1/2020,162
Loan,District of Columbia,1/1/2020,0
Loan,Federated States of Micronesia,1/1/2020,0
Loan,Florida,1/1/2020,159
Loan,Georgia,1/1/2020,61
Loan,Guam,1/1/2020,0
Loan,Hawaii,1/1/2020,0
Loan,Idaho,1/1/2020,4
Loan,Illinois,1/1/2020,209
Loan,Indiana,1/1/2020,8
Loan,Iowa,1/1/2020,4
Loan,Kansas,1/1/2020,26
Loan,Kentucky,1/1/2020,2
Loan,Louisiana,1/1/2020,5
Loan,Maine,1/1/2020,3
Loan,Marshall Islands,1/1/2020,0
Loan,Maryland,1/1/2020,32
Loan,Massachusetts,1/1/2020,18
Loan,Michigan,1/1/2020,2806
Loan,Minnesota,1/1/2020,24
Loan,Mississippi,1/1/2020,8
Loan,Missouri,1/1/2020,70
Loan,Montana,1/1/2020,1
Loan,Nebraska,1/1/2020,2
Loan,Nevada,1/1/2020,25
Loan,New Hampshire,1/1/2020,6
Loan,New Jersey,1/1/2020,54
Loan,New Mexico,1/1/2020,1
Loan,New York,1/1/2020,97
Loan,North Carolina,1/1/2020,1566
Loan,North Dakota,1/1/2020,0
Loan,Northern Mariana Islands,1/1/2020,0
Loan,Ohio,1/1/2020,30
Loan,Oklahoma,1/1/2020,6
Loan,Oregon,1/1/2020,13
Loan,Palau,1/1/2020,0
Loan,Pennsylvania,1/1/2020,87
Loan,Puerto Rico,1/1/2020,9
Loan,Rhode Island,1/1/2020,1
Loan,South Carolina,1/1/2020,14
Loan,South Dakota,1/1/2020,0
Loan,Tennessee,1/1/2020,29
Loan,Texas,1/1/2020,896
Loan,U.S. Virgin Islands,1/1/2020,0
Loan,Unknown/Blank,1/1/2020,2
Loan,Utah,1/1/2020,17117
Loan,Vermont,1/1/2020,0
Loan,Virginia,1/1/2020,58
Loan,Washington,1/1/2020,30
Loan,West Virginia,1/1/2020,1
Loan,Wisconsin,1/1/2020,14
Loan,Wyoming,1/1/2020,1
Loan,Alabama,1/1/2021,9
Loan,Alaska,1/1/2021,12
Loan,American Samoa,1/1/2021,0
Loan,Arizona,1/1/2021,756
Loan,Arkansas,1/1/2021,6
Loan,California,1/1/2021,6034
Loan,Colorado,1/1/2021,93
Loan,Connecticut,1/1/2021,26
Loan,Delaware,1/1/2021,212
Loan,District of Columbia,1/1/2021,2
Loan,Federated States of Micronesia,1/1/2021,0
Loan,Florida,1/1/2021,1722
Loan,Georgia,1/1/2021,125
Loan,Guam,1/1/2021,0
Loan,Hawaii,1/1/2021,1
Loan,Idaho,1/1/2021,11
Loan,Illinois,1/1/2021,627
Loan,Indiana,1/1/2021,62
Loan,Iowa,1/1/2021,10
Loan,Kansas,1/1/2021,28
Loan,Kentucky,1/1/2021,5
Loan,Louisiana,1/1/2021,17
Loan,Maine,1/1/2021,9
Loan,Marshall Islands,1/1/2021,0
Loan,Maryland,1/1/2021,57
Loan,Massachusetts,1/1/2021,54
Loan,Michigan,1/1/2021,4297
Loan,Minnesota,1/1/2021,29
Loan,Mississippi,1/1/2021,8
Loan,Missouri,1/1/2021,125
Loan,Montana,1/1/2021,8
Loan,Nebraska,1/1/2021,7
Loan,Nevada,1/1/2021,80
Loan,New Hampshire,1/1/2021,11
Loan,New Jersey,1/1/2021,759
Loan,New Mexico,1/1/2021,41
Loan,New York,1/1/2021,530
Loan,North Carolina,1/1/2021,1374
Loan,North Dakota,1/1/2021,0
Loan,Northern Mariana Islands,1/1/2021,0
Loan,Ohio,1/1/2021,91
Loan,Oklahoma,1/1/2021,15
Loan,Oregon,1/1/2021,17
Loan,Palau,1/1/2021,0
Loan,Pennsylvania,1/1/2021,162
Loan,Puerto Rico,1/1/2021,18
Loan,Rhode Island,1/1/2021,8
Loan,South Carolina,1/1/2021,18
Loan,South Dakota,1/1/2021,1
Loan,Tennessee,1/1/2021,46
Loan,Texas,1/1/2021,1976
Loan,U.S. Virgin Islands,1/1/2021,0
Loan,Unknown/Blank,1/1/2021,27
Loan,Utah,1/1/2021,24855
Loan,Vermont,1/1/2021,0
Loan,Virginia,1/1/2021,97
Loan,Washington,1/1/2021,23
Loan,West Virginia,1/1/2021,0
Loan,Wisconsin,1/1/2021,49
Loan,Wyoming,1/1/2021,2
Loan,Alabama,1/1/2022,21
Loan,Alaska,1/1/2022,5
Loan,American Samoa,1/1/2022,0
Loan,Arizona,1/1/2022,1856
Loan,Arkansas,1/1/2022,13
Loan,California,1/1/2022,14208
Loan,Colorado,1/1/2022,123
Loan,Connecticut,1/1/2022,60
Loan,Delaware,1/1/2022,813
Loan,District of Columbia,1/1/2022,0
Loan,Federated States of Micronesia,1/1/2022,0
Loan,Florida,1/1/2022,3253
Loan,Georgia,1/1/2022,506
Loan,Guam,1/1/2022,0
Loan,Hawaii,1/1/2022,3
Loan,Idaho,1/1/2022,18
Loan,Illinois,1/1/2022,851
Loan,Indiana,1/1/2022,117
Loan,Iowa,1/1/2022,10
Loan,Kansas,1/1/2022,36
Loan,Kentucky,1/1/2022,10
Loan,Louisiana,1/1/2022,18
Loan,Maine,1/1/2022,17
Loan,Marshall Islands,1/1/2022,0
Loan,Maryland,1/1/2022,68
Loan,Massachusetts,1/1/2022,43
Loan,Michigan,1/1/2022,7210
Loan,Minnesota,1/1/2022,27
Loan,Mississippi,1/1/2022,3
Loan,Missouri,1/1/2022,284
Loan,Montana,1/1/2022,6
Loan,Nebraska,1/1/2022,8
Loan,Nevada,1/1/2022,22
Loan,New Hampshire,1/1/2022,16
Loan,New Jersey,1/1/2022,1461
Loan,New Mexico,1/1/2022,50
Loan,New York,1/1/2022,1227
